SANTA ANA DE HUAYCAHUACHO;1
SANTA ANA DE TUSI;1
SANTA ANITA;1
SANTA BARBARA DE CARHUACAYAN;1
SANTA CATALINA;1
SANTA CATALINA DE MOSSA;1
SANTA CRUZ;5
SANTA CRUZ DE ANDAMARCA;1
SANTA CRUZ DE CHUCA;1
SANTA CRUZ DE COCACHACRA;1
SANTA CRUZ DE FLORES;1
SANTA CRUZ DE TOLED;1
SANTA EULALIA;1
SANTA ISABEL DE SIGUAS;1
SANTA LEONOR;1
SANTA LUCIA;3
SANTA MARIA;1
SANTA MARIA DE CHICMO;1
SANTA MARIA DEL VALLE;1
SANTA RITA DE SIGUAS;1
SANTA ROSA;10
SANTA ROSA DE ALTO YANAJANCA;1
SANTA ROSA DE OCOPA;1
SANTA ROSA DE QUIVES;1
SANTA ROSA DE SACCO;1
SANTA TERESA;1
SANTIAGO;2
SANTIAGO DE ANCHUCAYA;1
SANTIAGO DE CAO;1
SANTIAGO DE CHALLAS;1
SANTIAGO DE CHILCAS;1
SANTIAGO DE CHOCORVOS;1
SANTIAGO DE CHUCO;1
SANTIAGO DE PAUCARAY;1
SANTIAGO DE PISCHA;1
SANTIAGO DE PUPUJA;1
SANTIAGO DE QUIRAHUARA;1
SANTIAGO DE TUCUMA;1
SANTIAGO DE TUNA;1
SANTILLANA;1
SANTO DOMINGO;1
SANTO DOMINGO DE ACOBAMBA;1
SANTO DOMINGO DE ANDA;1
SANTO DOMINGO DE CAPILLAS;1
SANTO DOMINGO DE LA CAPILLA;1
SANTO DOMINGO DE LOS OLLEROS;1
SANTO TOMAS;3
SANTO TOMAS DE PATA;1
SANTO TORIBIO;1
SAPALLANGA;1
SAPILLICA;1
SAPOSOA;1
SAQUENA;1
SARA SARA;1
SARAYACU;1
SARHUA;1
SARIN;1
SARTIMBAMBA;1
SATIPO;1
SAUCE;1
SAUCEPAMPA;1
SAURAMA;1
SAUSA;1
SAYAN;1
SAYAPULLO;1
SAYLA;1
SAYLLA;1
SECCLLA;1
SECHURA;1
SEPAHUA;1
SEXI;1
SHAMBOYACU;1
SHANAO;1
SHAPAJA;1
SHATOJA;1
SHILLA;1
SHIPASBAMBA;1
SHUNQUI;1
SHUNTE;1
SHUPLUY;1
SIBAYO;1
SICAYA;1
SICCHEZ;1
SICSIBAMBA;1
SICUANI;1
SIHUAS;1
SILLAPATA;1
SIMBAL;1
SIMON BOLIVAR;1
SINA;1
SINCOS;1
SINGA;1
SINSICAP;1
SITABAMBA;1
SITACOCHA;1
SITAJARA;1
SIVIA;1
SOCABAYA;1
SOCOS;1
SOCOTA;1
SOLOCO;1
SONCHE;1
SONDOR;1
SONDORILLO;1
SOPLIN;1
SORAS;1
SORAYA;1
SORITOR;1
SOROCHUCO;1
SUBTANJALLA;1
SUCCHA;1
SUCRE;1
SUITUCANCHA;1
SULLANA;1
SUMBILCA;1
SUNAMPE;1
SUPE;1
SUPE PUERTO;1
SURCO;1
SURCUBAMBA;1
SURQUILLO;1
SUSAPAYA;1
SUYCKUTAMBO;1
SUYO;1
TABACONAS;1
TABALOSOS;1
TACNA;1
TAHUAMANU;1
TAHUANIA;1
TALAVERA;1
TAMARINDO;1
TAMBILLO;1
TAMBO;2
TAMBO DE MORA;1
TAMBO GRANDE;1
TAMBOBAMBA;1
TAMBOPATA;1
TAMBURCO;1
TANTA;1
TANTAMAYO;1
TANTARA;1
TANTARICA;1
TAPACOCHA;1
TAPAIRIHUA;1
TAPAY;1
TAPO;1
TAPUC;1
TARACO;1
TARAPOTO;1
TARATA;1
TARAY;1
TARICA;1
TARMA;1
TARUCACHI;1
TATE;1
TAUCA;1
TAURIA;1
TAURIJA;1
TAURIPAMPA;1
TAYABAMBA;1
TENIENTE CESAR LOPEZ ROJAS;1
TENIENTE MANUEL CLAVERO;1
TIABAYA;1
TIBILLO;1
TICACO;1
TICAPAMPA;1
TICLACAYAN;1
TICLLOS;1
TICRAPO;1
TIGRE;1
TILALI;1
TINCO;1
TINGO;1
TINGO DE PONASA;1
TINGO DE SAPOSOA;1
TINICACHI;1
TINTA;1
TINTAY;1
TINTAY PUNCU;1
TINYAHUARCO;1
TIPAN;1
TIQUILLACA;1
TIRAPATA;1
TISCO;1
TOCMOCHE;1
TOMAS;1
TOMAY KICHWA;1
TOMEPAMPA;1
TONGOD;1
TORATA;1
TORAYA;1
TORIBIO CASANOVA;1
TORO;1
TORRES CAUSANA;1
TOTORA;1
TOTOS;1
TOURNAVISTA;1
TRES DE DICIEMBRE;1
TRES UNIDOS;1
TRITA;1
TROMPETEROS;1
TRUJILLO;1
TUMAN;1
TUMAY HUARACA;1
TUMBADEN;1
TUMBES;1
TUNAN MARCA;1
TUPAC AMARU;1
TUPAC AMARU INCA;1
TUPE;1
TURPAY;1
TURPO;1
TUTI;1
U???;1
UBINAS;1
UCHIZA;1
UCHUMARCA;1
UCHURACCAY;1
UCO;1
UCUNCHA;1
ULCUMAYO;1
UMACHIRI;1
UMARI;1
UNI???N PROGRE;1
UNICACHI;1
UNION AGUA BLANCA;1
UPAHUACHO;1
URACA;1
URANMARCA;1
URARINAS;1
URPAY;1
URUBAMBA;1
USICAYOS;1
USQUIL;1
UTCO;1
UTICYACU;1
VALERA;1
VARGAS GUERRA;1
VEGUETA;1
VEINTISEIS DE OCTUBRE;1
VEINTISIETE DE NOVIEMBRE;1
VELILLE;1
VENTANILLA;1
VI???;1
VICCO;1
VICE;1
VICHAYAL;1
VICTOR LARCO HERRERA;1
VILCA;1
VILCABAMBA;3
VILCANCHOS;1
VILCAS HUAMAN;1
VILLA KINTIARINA;1
VILLA MARIA DEL TRIUNFO;1
VILLA RICA;1
VILLA VIRGEN;1
VILQUE;1
VILQUE CHICO;1
VINCHOS;1
VIRACO;1
VIRU;1
VIRUNDO;1
VISCHONGO;1
VISTA ALEGRE;2
VITIS;1
VITOC;1
VITOR;1
VIZCATAN DEL ENE;1
WANCHAQ;1
YACUS;1
YAGUAS;1
YAMANGO;1
YAMBRASBAMBA;1
YAMON;1
YANAC;1
YANACA;1
YANACANCHA;1
YANAHUANCA;1
YANAHUARA;1
YANAHUAYA;1
YANAMA;1
YANAOCA;1
YANAQUIHUA;1
YANAS;1
YANQUE;1
YANTALO;1
YAQUERANA;1
YARABAMBA;1
YARINACOCHA;1
YARUMAYO;1
YAUCA;1
YAUCA DEL ROSARIO;1
YAULI;3
YAURISQUE;1
YAUYA;1
YAUYOS;2
YAUYUCAN;1
YAVARI;1
YONAN;1
YORONGOS;1
YUCAY;1
YUNGA;1
YUNGAY;1
YUPAN;1
YURA;1
YURACMARCA;1
YURACYACU;1
YURIMAGUAS;1
YURUA;1
YUYAPICHIS;1
ZAPATERO;1
ZARUMILLA;1
ZEPITA;1
ZORRITOS;1
ZU???I;1
ZURITE;1
